frame,pupil2D_x,pupil2D_y,gaze_x,gaze_y,confidence,consistence
886,194.405159,129.630767,73.675391,93.768228,0.983678,1.000000
887,194.312994,129.366688,73.698257,93.830793,0.983533,1.000000
888,194.260812,129.185896,73.705448,93.877454,0.983906,1.000000
889,194.207891,129.017481,73.717483,93.919325,0.983677,1.000000
890,194.096496,128.823237,73.732527,93.963185,0.982780,1.000000
891,193.972049,128.604209,73.756931,94.012891,0.982979,1.000000
892,193.884572,128.481784,73.778160,94.043826,0.982807,1.000000
893,193.820316,128.464413,73.793411,94.043521,0.982961,1.000000
894,193.743305,128.345462,73.811295,94.072164,0.983421,1.000000
895,193.608297,128.213508,73.848470,94.102512,0.983434,1.000000
896,193.364137,128.132177,73.905544,94.112283,0.983716,1.000000
897,192.832197,128.089197,74.024141,94.120682,0.983224,1.000000
898,192.386036,127.968635,74.134105,94.148843,0.983542,1.000000
899,192.228699,127.175555,74.155238,94.337320,0.983260,1.000000
900,191.108389,126.063126,73.583363,94.616035,0.980081,1.000000
901,189.853675,123.946469,74.111771,95.316235,0.971738,1.000000
902,189.391102,122.863055,74.215505,95.719809,0.970503,1.000000
903,189.733633,121.177667,74.093034,96.125060,0.971001,1.000000
904,188.681765,119.885254,74.590218,95.716422,0.974092,1.000000
905,188.263984,119.242368,74.727363,96.102717,0.978236,1.000000
906,189.522357,119.653854,74.765589,96.052129,0.976229,1.000000
907,189.838310,121.411464,73.839363,95.692457,0.983435,1.000000
908,189.952878,122.329152,74.580894,95.457847,0.983393,1.000000
909,190.010241,122.982631,74.575368,95.290581,0.983941,1.000000
910,190.523071,123.530636,74.484116,95.172644,0.984124,1.000000
911,190.701928,123.741352,74.457479,95.132237,0.984114,1.000000
912,190.829844,123.766563,74.429723,95.117660,0.984175,1.000000
913,190.855668,123.776298,74.422358,95.122148,0.983556,1.000000
914,190.857119,123.785697,74.421213,95.117894,0.983626,1.000000
915,190.881230,123.877241,74.411798,95.097467,0.983085,1.000000
916,190.885630,123.886712,74.412493,95.090758,0.982870,1.000000
917,190.895109,123.902579,74.405286,95.090526,0.983251,1.000000
918,190.914244,123.875551,74.405631,95.092956,0.983098,1.000000
919,190.932209,123.834166,74.391104,95.102904,0.982993,1.000000
920,190.940634,123.800129,74.385927,95.106806,0.982758,1.000000
921,190.952531,123.781425,74.379250,95.108551,0.982625,1.000000
922,190.972618,123.762901,74.375721,95.109963,0.982572,1.000000
923,190.954099,123.704434,74.380848,95.124821,0.982861,1.000000
924,190.958037,123.653080,74.371407,95.139943,0.983163,1.000000
925,190.944606,123.642557,74.369299,95.141710,0.983053,1.000000
926,190.953780,123.598522,74.363583,95.152247,0.983228,1.000000
927,190.902382,123.560241,74.377961,95.162270,0.983116,1.000000
928,190.878527,123.465485,74.382785,95.182102,0.982825,1.000000
929,190.848491,123.430702,74.391234,95.194401,0.982578,1.000000
930,190.761882,123.339696,73.601961,95.229373,0.982143,1.000000
931,190.730538,123.337599,73.612186,95.232846,0.982030,1.000000
932,190.750532,123.264789,74.410446,95.226219,0.981948,1.000000
933,190.738714,123.200107,73.615670,95.259651,0.982147,1.000000
934,190.689414,123.093859,73.615681,95.285257,0.982090,1.000000
935,190.584763,122.767562,73.668874,95.366030,0.982310,1.000000
936,190.365013,122.566820,73.707570,95.423639,0.982554,1.000000
937,190.024358,122.454226,73.780004,95.471529,0.983569,1.000000
938,189.770994,122.239344,73.815798,95.532441,0.982029,1.000000
939,189.738466,122.224512,73.917382,95.560365,0.978184,1.000000
940,189.845276,123.608049,74.156895,95.516497,0.967071,1.000000
941,189.256434,124.520602,74.306160,95.396207,0.947776,1.000000
942,188.414475,126.731751,74.546856,94.922246,0.889215,1.000000
943,187.018964,127.349100,75.057751,94.610978,0.852092,1.000000
944,187.278340,122.722318,74.826583,95.844814,0.918716,1.000000
945,188.120736,121.962091,74.536857,96.034037,0.939687,1.000000
946,189.569220,121.766067,74.144142,96.051957,0.959421,1.000000
947,188.909327,121.956483,74.365659,95.926742,0.969756,1.000000
948,188.140010,122.453658,74.624685,95.596602,0.976237,1.000000
949,187.646418,122.424741,74.327307,95.430348,0.978770,1.000000
950,188.386689,124.163313,75.005656,95.037535,0.976015,1.000000
951,189.680122,125.921940,74.672218,94.633013,0.983167,1.000000
952,189.907611,126.442249,74.647988,94.515572,0.984165,1.000000
953,189.952971,126.258665,74.640887,94.555114,0.984335,1.000000
954,189.970246,126.196413,74.647024,94.565005,0.984636,1.000000
955,190.001763,126.169072,74.649466,94.564645,0.984156,1.000000
956,190.031134,126.173590,74.651469,94.565381,0.983949,1.000000
957,190.056144,126.178669,74.649957,94.566300,0.984250,1.000000
958,190.055450,126.207124,74.650123,94.559026,0.984034,1.000000
959,190.068548,126.162036,74.651466,94.569424,0.984071,1.000000
960,190.032858,126.146656,74.654386,94.572964,0.983890,1.000000
961,189.978078,126.109656,74.664483,94.575569,0.983843,1.000000
962,189.984377,126.021796,74.669169,94.590807,0.983613,1.000000
963,190.004331,125.976575,74.667734,94.603534,0.983378,1.000000
964,189.993085,125.944550,74.668049,94.598737,0.983475,1.000000
965,190.026838,125.856480,74.661627,94.623292,0.983334,1.000000
966,190.015520,125.751135,74.662377,94.650429,0.982975,1.000000
967,190.031536,125.607170,74.660812,94.681798,0.982988,1.000000
968,190.053629,125.506898,74.648849,94.703174,0.983054,1.000000
969,190.098168,125.299595,74.640942,94.749603,0.982828,1.000000
970,190.064156,125.130771,74.646535,94.787247,0.982838,1.000000
971,190.080664,124.955440,73.728719,94.847056,0.982944,1.000000
972,190.056106,124.847508,74.642675,94.850973,0.982835,1.000000
973,190.020812,124.747021,73.748716,94.893880,0.982771,1.000000
974,190.021347,124.579616,73.743078,94.936581,0.983531,1.000000
975,189.996785,124.334469,73.742903,95.004127,0.983230,1.000000
976,189.995817,124.196009,73.740890,95.041151,0.983160,1.000000
977,189.971875,124.135594,73.756424,95.055884,0.983466,1.000000
978,190.646065,124.660875,73.587562,94.931942,0.983218,1.000000
979,195.462815,128.922564,73.424276,93.948545,0.979870,1.000000
980,203.035410,136.336144,71.726824,92.198544,0.981053,1.000000
981,208.560576,140.667547,70.377428,91.195622,0.981479,1.000000
982,211.657950,144.333597,69.569976,90.296315,0.982500,1.000000
983,215.074291,147.926000,68.690995,89.412009,0.982777,1.000000
984,219.880352,151.428993,67.444570,88.516039,0.982201,1.000000
985,224.798220,154.256637,66.119730,87.741847,0.981916,1.000000
986,229.931549,156.098643,64.707879,87.172899,0.982053,1.000000
987,233.214237,156.944968,63.785648,86.882464,0.982451,1.000000
988,232.976959,157.002138,63.848015,86.865195,0.981990,1.000000
989,232.623547,157.037546,63.949950,86.860313,0.982042,1.000000
990,232.707763,157.118845,63.923321,86.842598,0.982258,1.000000
991,232.714427,157.106130,63.921945,86.847955,0.982274,1.000000
992,232.658603,157.016854,63.940005,86.872763,0.982266,1.000000
993,232.619432,156.958545,63.950905,86.889136,0.981952,1.000000
994,232.585834,156.882262,63.963956,86.911877,0.982289,1.000000
995,232.546168,156.825550,63.975281,86.929817,0.982903,1.000000
996,232.504379,156.776528,63.989406,86.940459,0.982932,1.000000
997,232.485294,156.709176,63.998054,86.959939,0.982588,1.000000
998,232.467308,156.637327,64.002376,86.977946,0.982542,1.000000
999,232.441843,156.565424,64.008401,86.995996,0.982536,1.000000
1000,232.460253,156.456679,64.000547,87.018254,0.982816,1.000000
1001,232.458891,156.330429,64.004689,87.055291,0.982910,1.000000
1002,232.451399,156.232865,64.010978,87.084035,0.982892,1.000000
1003,232.433400,156.214202,64.016881,87.091340,0.982998,1.000000
1004,232.414253,156.175161,64.020032,87.102956,0.983155,1.000000
1005,232.384773,156.112556,64.029162,87.118928,0.982826,1.000000
1006,232.361153,156.026702,64.037284,87.139559,0.981990,1.000000
1007,232.384646,155.979893,64.032236,87.150826,0.982240,1.000000
1008,232.378063,155.977338,64.033865,87.151312,0.982168,1.000000
1009,232.191680,155.882053,64.089656,87.177245,0.983048,1.000000
1010,232.173321,155.864157,64.094424,87.182173,0.982823,1.000000
1011,232.155842,155.840011,64.099776,87.189268,0.982750,1.000000
1012,232.134855,155.825857,64.105737,87.194222,0.982468,1.000000
1013,232.131381,155.821090,64.106892,87.195098,0.982714,1.000000
1014,232.096409,155.706447,64.112913,87.226173,0.982494,1.000000
1015,232.063583,155.625640,64.126864,87.247757,0.982439,1.000000
1016,231.780442,155.243657,64.209340,87.349471,0.982110,1.000000
1017,227.116893,151.874315,65.523035,88.303537,0.977927,1.000000
1018,216.618396,141.714690,68.297040,90.884201,0.975112,1.000000
1019,206.502463,132.639393,69.507463,93.114916,0.979114,1.000000
1020,199.192070,128.948125,71.418018,93.995082,0.981079,1.000000
1021,196.499894,127.240590,72.096839,94.349361,0.982817,1.000000
1022,195.718743,126.953946,72.273237,94.409396,0.982994,1.000000
1023,195.829139,127.118919,72.257501,94.368081,0.982708,1.000000
1024,195.615461,127.009765,72.315085,94.391113,0.982602,1.000000
1025,195.305079,127.016629,72.413526,94.393988,0.981613,1.000000
1026,195.339595,127.074301,72.410582,94.374710,0.981701,1.000000
1027,195.356588,127.145248,72.410927,94.357838,0.981749,1.000000
1028,195.392258,127.150312,72.401287,94.355347,0.981883,1.000000
1029,195.428809,127.160106,72.388146,94.350347,0.982193,1.000000
1030,195.488477,127.199622,72.368912,94.342438,0.982398,1.000000
1031,195.496315,127.210592,72.368219,94.341125,0.982138,1.000000
1032,195.497633,127.266855,72.371703,94.330664,0.982127,1.000000
1033,195.513420,127.289307,72.370213,94.323129,0.982350,1.000000
1034,195.556324,127.295897,72.355507,94.319781,0.982180,1.000000
1035,195.586288,127.309701,72.346641,94.313401,0.982261,1.000000
1036,195.607199,127.307820,72.338700,94.314536,0.982156,1.000000
1037,195.644611,127.293775,72.326578,94.320943,0.982147,1.000000
1038,195.662017,127.286889,72.320491,94.324297,0.982235,1.000000
1039,195.663710,127.272272,72.322011,94.328318,0.982334,1.000000
1040,195.680332,127.236207,72.319798,94.340138,0.982549,1.000000
1041,195.703811,127.185940,72.317205,94.356317,0.982666,1.000000
1042,195.709137,127.141981,72.321235,94.367619,0.982386,1.000000
1043,195.735435,126.883730,72.308859,94.424101,0.981847,1.000000
1044,195.620531,126.642392,72.335747,94.485960,0.981438,1.000000
1045,195.169021,126.479030,72.440509,94.526039,0.982577,1.000000
1046,194.850810,126.119974,72.517113,94.621696,0.982912,1.000000
1047,194.054590,125.373559,72.722299,94.790629,0.981507,1.000000
1048,191.096854,123.577028,73.743529,95.248381,0.972351,1.000000
1049,189.266213,122.486728,74.253695,95.866315,0.962555,1.000000
1050,190.068287,121.629725,74.043615,96.108493,0.955757,1.000000
1051,189.838461,119.515862,74.315811,95.651119,0.958758,1.000000
1052,188.089534,116.835785,74.734029,96.345648,0.965327,1.000000
1053,187.286501,116.132006,74.874837,96.528506,0.970712,1.000000
1054,187.728739,115.370725,74.895747,96.928428,0.978256,1.000000
1055,188.934034,115.135894,74.848542,97.065077,0.975885,1.000000
1056,189.284781,116.080856,74.674496,96.847159,0.980752,1.000000
1057,189.110380,116.117531,74.711374,96.832854,0.982994,1.000000
1058,188.900065,116.269679,74.778653,96.801156,0.984320,1.000000
1059,189.337152,116.522255,74.700913,96.755338,0.983822,1.000000
1060,189.639504,116.775309,74.646060,96.698454,0.984022,1.000000
1061,189.677557,116.980658,74.646226,96.659869,0.983535,1.000000
1062,189.693538,117.157117,74.653878,96.618752,0.983835,1.000000
1063,189.820357,117.317581,74.626275,96.582067,0.983514,1.000000
1064,189.846469,117.475693,74.611582,96.538731,0.982922,1.000000
1065,189.836847,117.636350,74.615238,96.512845,0.983019,1.000000
1066,189.853460,117.837948,74.618670,96.468510,0.983055,1.000000
1067,189.870314,117.958299,74.624546,96.435823,0.983121,1.000000
1068,189.874059,118.128418,74.620574,96.392509,0.982579,1.000000
1069,189.884153,118.259276,74.613879,96.361861,0.982781,1.000000
1070,189.886895,118.348036,74.611117,96.346147,0.982858,1.000000
1071,189.893148,118.544288,74.614696,96.308669,0.982384,1.000000
1072,189.907627,118.641025,74.619657,96.281108,0.982324,1.000000
1073,189.942748,118.747088,74.613942,96.259960,0.982289,1.000000
1074,189.963763,118.828292,74.609853,96.239175,0.982260,1.000000
1075,189.973981,118.884767,74.612093,96.227048,0.982501,1.000000
1076,189.972270,118.934808,74.610863,96.214464,0.982280,1.000000
1077,189.972636,118.949549,74.610924,96.211576,0.982475,1.000000
1078,189.962853,118.980580,74.615199,96.204969,0.982465,1.000000
1079,189.962894,118.999184,74.615655,96.201376,0.982492,1.000000
1080,189.921588,118.973052,74.622728,96.207651,0.982251,1.000000
1081,189.930644,118.982578,74.612821,96.201437,0.982368,1.000000
1082,189.888680,118.922536,74.619588,96.204557,0.982471,1.000000
1083,189.695665,118.849058,74.650041,96.220582,0.982286,1.000000
1084,189.271415,118.944915,74.774194,96.182604,0.983499,1.000000
1085,189.206435,118.994795,74.797604,96.132329,0.981627,1.000000
1086,189.398280,120.392295,74.110926,96.117263,0.970214,1.000000
1087,189.642563,123.801869,74.236467,95.579586,0.941794,1.000000
1088,190.618274,125.978509,74.111361,94.979778,0.875906,1.000000
1089,188.195081,129.856116,74.724771,93.975022,0.794829,1.000000
1090,176.715879,132.485200,77.360705,93.076555,0.530325,1.000000
1091,nan,nan,nan,nan,nan,nan
1092,nan,nan,nan,nan,nan,nan
1093,182.579664,130.319112,75.984861,93.786918,0.628985,1.000000
1094,180.735698,124.426848,76.477219,95.151419,0.770856,1.000000
1095,183.771707,115.855178,75.681465,96.452930,0.916031,1.000000
1096,182.170626,112.095874,76.162824,97.401689,0.949594,1.000000
1088,nan,nan,nan,nan,nan,nan
1089,182.199896,115.693222,76.037551,96.593909,0.973000,1.000000
1090,183.005183,116.321183,76.034344,96.776910,0.978921,1.000000
1091,182.908838,117.159334,75.369635,96.614614,0.976422,1.000000
1092,182.713349,119.133785,75.582162,96.124694,0.982665,1.000000
1093,183.203355,119.571381,75.431932,96.023269,0.982956,1.000000
1094,183.431185,119.852216,75.349593,95.958912,0.983619,1.000000
1095,183.680409,120.153189,76.056329,95.942357,0.983356,1.000000
1096,183.785542,120.340796,76.044987,95.894117,0.983700,1.000000
1097,183.894695,120.603243,76.012908,95.830469,0.983323,1.000000
1098,183.970379,120.798196,75.994864,95.785801,0.983382,1.000000
1099,184.070325,120.976481,75.980688,95.734342,0.983057,1.000000
1100,184.131784,121.112020,75.970403,95.705629,0.982743,1.000000
1101,184.255104,121.242386,75.943705,95.680219,0.983052,1.000000
1102,184.255020,121.330206,75.955672,95.656595,0.982981,1.000000
1103,184.437554,121.518935,75.889030,95.616243,0.983360,1.000000
1104,184.502447,121.662141,75.865092,95.579209,0.982938,1.000000
1105,184.549448,121.732959,75.864544,95.565920,0.982885,1.000000
1106,184.638224,121.762688,75.839673,95.561306,0.982938,1.000000
1107,184.730089,121.787449,75.819634,95.561872,0.982772,1.000000
1108,184.792417,121.812392,75.809195,95.553419,0.982582,1.000000
1109,184.908682,121.774742,75.785766,95.568438,0.982656,1.000000
1110,185.008180,121.974058,75.762183,95.512770,0.983243,1.000000
1111,185.083031,122.335271,75.769499,95.431264,0.983004,1.000000
